Ap1,Ap2,Ap6,Ap7,Ap9,Ap11,Ap12,Ap13,Ap14,Ap15,Ap19,Ap20,Ap23,Ap24,Ap25,Ap26,Ap27,Ap29,Ap31,Ap33,Ap34,Ap36,Ap40,Ap41,Ap42,Ap46,Ap47,Ap48,Ap49,Ap50,Ap51,Ap53,Ap54,Ap55,Ap59,Ap60,Ap61,Ap66,Ap70,Ap74,Ap78,Ap80,Ap86,Ap94,Ap95,Ap96,Ap110,Ap115,Ap118,Ap122,Ap127,Ap137,zona
-100.0,-100.0,-74.0,-95.0,-75.0,-100.0,-100.0,-74.0,-69.0,-67.0,-100.0,-84.0,-73.0,-100.0,-70.0,-100.0,-72.0,-100.0,-100.0,-100.0,-73.0,-65.0,-100.0,-100.0,-73.0,-91.0,-92.0,-86.0,-86.0,-77.0,-100.0,-72.0,-86.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,36
-100.0,-100.0,-74.0,-95.0,-75.0,-100.0,-100.0,-74.0,-69.0,-67.0,-100.0,-84.0,-73.0,-100.0,-70.0,-100.0,-72.0,-100.0,-100.0,-100.0,-73.0,-65.0,-100.0,-100.0,-73.0,-91.0,-92.0,-86.0,-86.0,-77.0,-100.0,-72.0,-86.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,36
-100.0,-100.0,-74.0,-95.0,-75.0,-100.0,-100.0,-74.0,-69.0,-67.0,-100.0,-84.0,-73.0,-100.0,-70.0,-100.0,-72.0,-100.0,-100.0,-100.0,-73.0,-65.0,-100.0,-100.0,-73.0,-91.0,-92.0,-86.0,-86.0,-77.0,-100.0,-72.0,-86.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,36
-100.0,-100.0,-87.0,-85.0,-57.0,-100.0,-53.0,-88.0,-85.0,-68.0,-69.0,-78.0,-87.0,-81.0,-100.0,-84.0,-86.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,37
-83.0,-100.0,-100.0,-90.0,-58.0,-100.0,-61.0,-100.0,-82.0,-71.0,-65.0,-83.0,-100.0,-81.0,-80.0,-88.0,-86.0,-100.0,-82.0,-93.0,-93.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-63.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,37
-83.0,-100.0,-100.0,-90.0,-58.0,-100.0,-61.0,-100.0,-82.0,-71.0,-65.0,-83.0,-100.0,-81.0,-80.0,-88.0,-86.0,-100.0,-82.0,-93.0,-93.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-63.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,37
-100.0,-100.0,-87.0,-85.0,-57.0,-100.0,-53.0,-88.0,-85.0,-68.0,-69.0,-78.0,-87.0,-81.0,-100.0,-84.0,-86.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,37
-100.0,-100.0,-82.0,-83.0,-56.0,-100.0,-58.0,-89.0,-79.0,-64.0,-74.0,-79.0,-100.0,-80.0,-80.0,-84.0,-100.0,-87.0,-80.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,38
-100.0,-100.0,-82.0,-83.0,-56.0,-100.0,-58.0,-89.0,-79.0,-64.0,-74.0,-79.0,-100.0,-80.0,-80.0,-84.0,-100.0,-87.0,-80.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,38
-100.0,-100.0,-82.0,-83.0,-56.0,-100.0,-58.0,-89.0,-79.0,-64.0,-74.0,-79.0,-100.0,-80.0,-80.0,-84.0,-100.0,-87.0,-80.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,38
-100.0,-100.0,-82.0,-83.0,-56.0,-100.0,-58.0,-89.0,-79.0,-64.0,-74.0,-79.0,-100.0,-80.0,-80.0,-84.0,-100.0,-87.0,-80.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,38
-100.0,-89.0,-85.0,-100.0,-56.0,-100.0,-66.0,-100.0,-81.0,-70.0,-84.0,-77.0,-88.0,-100.0,-81.0,-100.0,-84.0,-86.0,-80.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,39
-100.0,-89.0,-85.0,-100.0,-56.0,-100.0,-66.0,-100.0,-81.0,-70.0,-84.0,-77.0,-88.0,-100.0,-81.0,-100.0,-84.0,-86.0,-80.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,39
-100.0,-89.0,-85.0,-100.0,-56.0,-100.0,-66.0,-100.0,-81.0,-70.0,-84.0,-77.0,-88.0,-100.0,-81.0,-100.0,-84.0,-86.0,-80.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,39
-100.0,-89.0,-85.0,-100.0,-56.0,-100.0,-66.0,-100.0,-81.0,-70.0,-84.0,-77.0,-88.0,-100.0,-81.0,-100.0,-84.0,-86.0,-80.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,39
-100.0,-89.0,-85.0,-100.0,-56.0,-100.0,-66.0,-100.0,-81.0,-70.0,-84.0,-77.0,-88.0,-100.0,-81.0,-100.0,-84.0,-86.0,-80.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,39
-100.0,-89.0,-85.0,-100.0,-56.0,-100.0,-66.0,-100.0,-81.0,-70.0,-84.0,-77.0,-88.0,-100.0,-81.0,-100.0,-84.0,-86.0,-80.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,39
-100.0,-100.0,-100.0,-85.0,-52.0,-100.0,-60.0,-89.0,-83.0,-69.0,-80.0,-81.0,-89.0,-75.0,-83.0,-86.0,-87.0,-84.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,39
-100.0,-90.0,-78.0,-80.0,-57.0,-93.0,-63.0,-87.0,-80.0,-64.0,-68.0,-74.0,-100.0,-83.0,-82.0,-79.0,-100.0,-88.0,-85.0,-85.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,40
-100.0,-90.0,-78.0,-80.0,-57.0,-93.0,-63.0,-87.0,-80.0,-64.0,-68.0,-74.0,-100.0,-83.0,-82.0,-79.0,-100.0,-88.0,-85.0,-85.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,40
-100.0,-90.0,-78.0,-80.0,-57.0,-93.0,-63.0,-87.0,-80.0,-64.0,-68.0,-74.0,-100.0,-83.0,-82.0,-79.0,-100.0,-88.0,-85.0,-85.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,40
-100.0,-90.0,-78.0,-80.0,-57.0,-93.0,-63.0,-87.0,-80.0,-64.0,-68.0,-74.0,-100.0,-83.0,-82.0,-79.0,-100.0,-88.0,-85.0,-85.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,40
-100.0,-90.0,-78.0,-80.0,-57.0,-93.0,-63.0,-87.0,-80.0,-64.0,-68.0,-74.0,-100.0,-83.0,-82.0,-79.0,-100.0,-88.0,-85.0,-85.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,40
-100.0,-90.0,-78.0,-80.0,-57.0,-93.0,-63.0,-87.0,-80.0,-64.0,-68.0,-74.0,-100.0,-83.0,-82.0,-79.0,-100.0,-88.0,-85.0,-85.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,40
-100.0,-90.0,-78.0,-80.0,-57.0,-93.0,-63.0,-87.0,-80.0,-64.0,-68.0,-74.0,-100.0,-83.0,-82.0,-79.0,-100.0,-88.0,-85.0,-85.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,40
-100.0,-100.0,-80.0,-87.0,-66.0,-100.0,-71.0,-82.0,-79.0,-62.0,-79.0,-70.0,-82.0,-100.0,-80.0,-89.0,-84.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,41
-100.0,-90.0,-78.0,-80.0,-57.0,-93.0,-63.0,-87.0,-80.0,-64.0,-68.0,-74.0,-100.0,-83.0,-82.0,-79.0,-100.0,-88.0,-85.0,-85.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,41
-100.0,-90.0,-78.0,-80.0,-57.0,-93.0,-63.0,-87.0,-80.0,-64.0,-68.0,-74.0,-100.0,-83.0,-82.0,-79.0,-100.0,-88.0,-85.0,-85.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,41
-100.0,-90.0,-78.0,-80.0,-57.0,-93.0,-63.0,-87.0,-80.0,-64.0,-68.0,-74.0,-100.0,-83.0,-82.0,-79.0,-100.0,-88.0,-85.0,-85.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,41
-100.0,-100.0,-76.0,-100.0,-70.0,-86.0,-73.0,-84.0,-79.0,-63.0,-79.0,-71.0,-85.0,-83.0,-78.0,-100.0,-83.0,-100.0,-100.0,-100.0,-86.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,42
-100.0,-100.0,-76.0,-100.0,-70.0,-86.0,-73.0,-84.0,-79.0,-63.0,-79.0,-71.0,-85.0,-83.0,-78.0,-100.0,-83.0,-100.0,-100.0,-100.0,-86.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,42
-100.0,-100.0,-77.0,-100.0,-70.0,-87.0,-77.0,-87.0,-73.0,-61.0,-84.0,-71.0,-87.0,-91.0,-75.0,-86.0,-78.0,-100.0,-100.0,-90.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,42
-100.0,-100.0,-77.0,-100.0,-70.0,-87.0,-77.0,-87.0,-73.0,-61.0,-84.0,-71.0,-87.0,-91.0,-75.0,-86.0,-78.0,-100.0,-100.0,-90.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,42
-100.0,-100.0,-79.0,-89.0,-63.0,-91.0,-72.0,-86.0,-79.0,-60.0,-76.0,-72.0,-86.0,-100.0,-79.0,-100.0,-79.0,-100.0,-100.0,-89.0,-100.0,-87.0,-100.0,-100.0,-89.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,43
-100.0,-100.0,-79.0,-89.0,-63.0,-91.0,-72.0,-86.0,-79.0,-60.0,-76.0,-72.0,-86.0,-100.0,-79.0,-100.0,-79.0,-100.0,-100.0,-89.0,-100.0,-87.0,-100.0,-100.0,-89.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,43
-100.0,-100.0,-81.0,-89.0,-63.0,-88.0,-71.0,-87.0,-100.0,-60.0,-100.0,-73.0,-87.0,-100.0,-77.0,-87.0,-85.0,-100.0,-100.0,-87.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,43
-100.0,-100.0,-77.0,-100.0,-70.0,-87.0,-77.0,-87.0,-73.0,-61.0,-84.0,-71.0,-87.0,-91.0,-75.0,-86.0,-78.0,-100.0,-100.0,-90.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,43
-100.0,-100.0,-79.0,-89.0,-63.0,-91.0,-72.0,-86.0,-79.0,-60.0,-76.0,-72.0,-86.0,-100.0,-79.0,-100.0,-79.0,-100.0,-100.0,-89.0,-100.0,-87.0,-100.0,-100.0,-89.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,44
-100.0,-100.0,-79.0,-89.0,-63.0,-91.0,-72.0,-86.0,-79.0,-60.0,-76.0,-72.0,-86.0,-100.0,-79.0,-100.0,-79.0,-100.0,-100.0,-89.0,-100.0,-87.0,-100.0,-100.0,-89.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,44
-100.0,-100.0,-79.0,-89.0,-63.0,-91.0,-72.0,-86.0,-79.0,-60.0,-76.0,-72.0,-86.0,-100.0,-79.0,-100.0,-79.0,-100.0,-100.0,-89.0,-100.0,-87.0,-100.0,-100.0,-89.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,44
-100.0,-100.0,-79.0,-89.0,-63.0,-91.0,-72.0,-86.0,-79.0,-60.0,-76.0,-72.0,-86.0,-100.0,-79.0,-100.0,-79.0,-100.0,-100.0,-89.0,-100.0,-87.0,-100.0,-100.0,-89.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,44
-100.0,-100.0,-79.0,-89.0,-63.0,-91.0,-72.0,-86.0,-79.0,-60.0,-76.0,-72.0,-86.0,-100.0,-79.0,-100.0,-79.0,-100.0,-100.0,-89.0,-100.0,-87.0,-100.0,-100.0,-89.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,44
-100.0,-100.0,-79.0,-89.0,-63.0,-91.0,-72.0,-86.0,-79.0,-60.0,-76.0,-72.0,-86.0,-100.0,-79.0,-100.0,-79.0,-100.0,-100.0,-89.0,-100.0,-87.0,-100.0,-100.0,-89.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,44
-100.0,-100.0,-79.0,-89.0,-63.0,-91.0,-72.0,-86.0,-79.0,-60.0,-76.0,-72.0,-86.0,-100.0,-79.0,-100.0,-79.0,-100.0,-100.0,-89.0,-100.0,-87.0,-100.0,-100.0,-89.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,44
-100.0,-100.0,-79.0,-89.0,-63.0,-91.0,-72.0,-86.0,-79.0,-60.0,-76.0,-72.0,-86.0,-100.0,-79.0,-100.0,-79.0,-100.0,-100.0,-89.0,-100.0,-87.0,-100.0,-100.0,-89.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,44
-100.0,-100.0,-79.0,-89.0,-63.0,-91.0,-72.0,-86.0,-79.0,-60.0,-76.0,-72.0,-86.0,-100.0,-79.0,-100.0,-79.0,-100.0,-100.0,-89.0,-100.0,-87.0,-100.0,-100.0,-89.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,45
-100.0,-100.0,-79.0,-89.0,-63.0,-91.0,-72.0,-86.0,-79.0,-60.0,-76.0,-72.0,-86.0,-100.0,-79.0,-100.0,-79.0,-100.0,-100.0,-89.0,-100.0,-87.0,-100.0,-100.0,-89.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,45
-100.0,-100.0,-79.0,-89.0,-63.0,-91.0,-72.0,-86.0,-79.0,-60.0,-76.0,-72.0,-86.0,-100.0,-79.0,-100.0,-79.0,-100.0,-100.0,-89.0,-100.0,-87.0,-100.0,-100.0,-89.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,45
-100.0,-100.0,-79.0,-89.0,-63.0,-91.0,-72.0,-86.0,-79.0,-60.0,-76.0,-72.0,-86.0,-100.0,-79.0,-100.0,-79.0,-100.0,-100.0,-89.0,-100.0,-87.0,-100.0,-100.0,-89.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,45
-100.0,-100.0,-79.0,-89.0,-63.0,-91.0,-72.0,-86.0,-79.0,-60.0,-76.0,-72.0,-86.0,-100.0,-79.0,-100.0,-79.0,-100.0,-100.0,-89.0,-100.0,-87.0,-100.0,-100.0,-89.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,45
-100.0,-100.0,-79.0,-89.0,-63.0,-91.0,-72.0,-86.0,-79.0,-60.0,-76.0,-72.0,-86.0,-100.0,-79.0,-100.0,-79.0,-100.0,-100.0,-89.0,-100.0,-87.0,-100.0,-100.0,-89.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,45
-100.0,-89.0,-80.0,-100.0,-81.0,-87.0,-78.0,-83.0,-79.0,-58.0,-76.0,-68.0,-83.0,-100.0,-77.0,-100.0,-81.0,-100.0,-100.0,-100.0,-85.0,-80.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-83.0,-90.0,-100.0,-85.0,-85.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,45
